"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/14/2023","AQS","131210056","1","22.4","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/15/2023","AQS","131210056","1","22.8","ppb","21","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/16/2023","AQS","131210056","1","24.6","ppb","23","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/17/2023","AQS","131210056","1","21.4","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/18/2023","AQS","131210056","1","19.1","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/19/2023","AQS","131210056","1","24.2","ppb","23","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/20/2023","AQS","131210056","1","19.4","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/21/2023","AQS","131210056","1","16.8","ppb","15","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/22/2023","AQS","131210056","1","19.2","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/23/2023","AQS","131210056","1","24.5","ppb","23","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/24/2023","AQS","131210056","1","33.1","ppb","31","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/25/2023","AQS","131210056","1","38.7","ppb","36","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/26/2023","AQS","131210056","1","23","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/27/2023","AQS","131210056","1","16.2","ppb","15","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/28/2023","AQS","131210056","1","22.7","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/29/2023","AQS","131210056","1","22.7","ppb","21","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/30/2023","AQS","131210056","1","21.9","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"05/31/2023","AQS","131210056","1","19.5","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/01/2023","AQS","131210056","1","21.6","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/02/2023","AQS","131210056","1","29.3","ppb","27","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/03/2023","AQS","131210056","1","32.4","ppb","30","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/04/2023","AQS","131210056","1","26.3","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/05/2023","AQS","131210056","1","19.8","ppb","18","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/06/2023","AQS","131210056","1","23.9","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/07/2023","AQS","131210056","1","28.7","ppb","26","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/08/2023","AQS","131210056","1","35","ppb","33","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/09/2023","AQS","131210056","1","40.8","ppb","38","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/10/2023","AQS","131210056","1","39.6","ppb","37","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/11/2023","AQS","131210056","1","27.7","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/12/2023","AQS","131210056","1","27.8","ppb","25","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/13/2023","AQS","131210056","1","28.9","ppb","26","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/14/2023","AQS","131210056","1","18.2","ppb","17","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/15/2023","AQS","131210056","1","14","ppb","13","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/16/2023","AQS","131210056","1","19.7","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/17/2023","AQS","131210056","1","17.1","ppb","16","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/18/2023","AQS","131210056","1","21.2","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/19/2023","AQS","131210056","1","26.6","ppb","25","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/22/2023","AQS","131210056","1","20.2","ppb","19","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/23/2023","AQS","131210056","1","21.1","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/24/2023","AQS","131210056","1","26.7","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/25/2023","AQS","131210056","1","22.9","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/26/2023","AQS","131210056","1","18","ppb","17","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/27/2023","AQS","131210056","1","21.6","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/28/2023","AQS","131210056","1","31","ppb","29","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/29/2023","AQS","131210056","1","39.6","ppb","37","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"06/30/2023","AQS","131210056","1","31.5","ppb","29","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/01/2023","AQS","131210056","1","24.4","ppb","23","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/02/2023","AQS","131210056","1","23.5","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/03/2023","AQS","131210056","1","19.7","ppb","18","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/04/2023","AQS","131210056","1","22.3","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/05/2023","AQS","131210056","1","22.2","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/06/2023","AQS","131210056","1","22.2","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/07/2023","AQS","131210056","1","21.1","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/08/2023","AQS","131210056","1","22.3","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/09/2023","AQS","131210056","1","12.9","ppb","11","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/10/2023","AQS","131210056","1","20.6","ppb","19","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/11/2023","AQS","131210056","1","29.8","ppb","27","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/12/2023","AQS","131210056","1","33.2","ppb","31","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/13/2023","AQS","131210056","1","10.6","ppb","9","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/14/2023","AQS","131210056","1","20.9","ppb","19","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/15/2023","AQS","131210056","1","19.6","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/16/2023","AQS","131210056","1","10.4","ppb","9","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/17/2023","AQS","131210056","1","34.6","ppb","32","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/18/2023","AQS","131210056","1","34.6","ppb","32","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/19/2023","AQS","131210056","1","23.7","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/20/2023","AQS","131210056","1","22.8","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/21/2023","AQS","131210056","1","15.7","ppb","14","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/22/2023","AQS","131210056","1","17","ppb","16","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/23/2023","AQS","131210056","1","14.1","ppb","13","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/24/2023","AQS","131210056","1","20","ppb","19","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/25/2023","AQS","131210056","1","35.7","ppb","33","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/26/2023","AQS","131210056","1","35","ppb","33","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/27/2023","AQS","131210056","1","34.2","ppb","32","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/28/2023","AQS","131210056","1","29.4","ppb","27","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/29/2023","AQS","131210056","1","17.4","ppb","16","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/30/2023","AQS","131210056","1","15.8","ppb","14","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"07/31/2023","AQS","131210056","1","21","ppb","20","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/01/2023","AQS","131210056","1","23.5","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/02/2023","AQS","131210056","1","22.7","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/03/2023","AQS","131210056","1","14","ppb","13","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/04/2023","AQS","131210056","1","18.2","ppb","17","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/05/2023","AQS","131210056","1","23.7","ppb","22","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/06/2023","AQS","131210056","1","19.8","ppb","18","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/07/2023","AQS","131210056","1","19.8","ppb","18","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/08/2023","AQS","131210056","1","16.4","ppb","15","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/09/2023","AQS","131210056","1","26.4","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/10/2023","AQS","131210056","1","20.6","ppb","19","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/11/2023","AQS","131210056","1","25","ppb","24","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/12/2023","AQS","131210056","1","16.2","ppb","15","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/13/2023","AQS","131210056","1","14.4","ppb","13","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/14/2023","AQS","131210056","1","14","ppb","13","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/15/2023","AQS","131210056","1","17.1","ppb","16","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/16/2023","AQS","131210056","1","18.3","ppb","17","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/17/2023","AQS","131210056","1","27.8","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/18/2023","AQS","131210056","1","22.1","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/19/2023","AQS","131210056","1","22.3","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/20/2023","AQS","131210056","1","15.4","ppb","14","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/21/2023","AQS","131210056","1","25.7","ppb","24","NR-GA Tech","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/22/2023","AQS","131210056","1","31.6","ppb","29","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/23/2023","AQS","131210056","1","24.2","ppb","23","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/24/2023","AQS","131210056","1","21.4","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/25/2023","AQS","131210056","1","19","ppb","18","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/26/2023","AQS","131210056","1","28.6","ppb","26","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/27/2023","AQS","131210056","1","22.3","ppb","21","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/28/2023","AQS","131210056","1","21.3","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/29/2023","AQS","131210056","1","17.5","ppb","16","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/30/2023","AQS","131210056","1","18","ppb","17","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"08/31/2023","AQS","131210056","1","20","ppb","19","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/01/2023","AQS","131210056","1","16","ppb","15","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/02/2023","AQS","131210056","1","21.1","ppb","20","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/03/2023","AQS","131210056","1","27","ppb","25","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/04/2023","AQS","131210056","1","27.3","ppb","25","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/05/2023","AQS","131210056","1","33.4","ppb","31","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/06/2023","AQS","131210056","1","32.1","ppb","30","NR-GA Tech","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/07/2023","AQS","131210056","1","18.7","ppb","17","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
"09/08/2023","AQS","131210056","1","31.1","ppb","29","NR-GA Tech","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.7784000008724","-84.3914"
